,close,open,high,low,Volume BTC,NewDateTime,NewDate,returns,log_returns,Year,Week,SOPR
176,8312.04,8297.26,8329.09,8264.86,2289.27,2020-01-08 08:00:00,2020/1/8,1.0017813109387919,0.0017797262860219903,2020,2,1.0112905605982199
177,8297.21,8312.04,8321.83,8276.0,1892.3,2020-01-08 09:00:00,2020/1/8,0.9982158411172225,-0.0017857523898989918,2020,2,1.0112905605982199
178,8326.98,8297.21,8359.0,8284.19,2168.0,2020-01-08 10:00:00,2020/1/8,1.0035879530589198,0.003581531710424224,2020,2,1.0112905605982199
179,8332.47,8326.98,8370.0,8325.03,1881.02,2020-01-08 11:00:00,2020/1/8,1.000659302652342,0.0006590854078296937,2020,2,1.0112905605982199
180,8286.16,8332.47,8347.33,8276.0,2179.76,2020-01-08 12:00:00,2020/1/8,0.9944422242144286,-0.005573277685483168,2020,2,1.0112905605982199
181,8384.99,8286.16,8418.61,8215.2,6630.22,2020-01-08 13:00:00,2020/1/8,1.0119271170240498,0.01185654952086011,2020,2,1.0112905605982199
182,8310.98,8384.99,8385.0,8184.0,5730.38,2020-01-08 14:00:00,2020/1/8,0.9911735136237491,-0.008865670549907586,2020,2,1.0112905605982199
183,8305.97,8310.98,8359.0,8237.36,3603.78,2020-01-08 15:00:00,2020/1/8,0.9993971830036891,-0.0006029987635283654,2020,2,1.0112905605982199
184,8115.0,8305.97,8335.79,8050.0,11085.2,2020-01-08 16:00:00,2020/1/8,0.9770081038096695,-0.023260332388626747,2020,2,1.0112905605982199
185,8077.68,8115.0,8123.98,8010.0,6353.4,2020-01-08 17:00:00,2020/1/8,0.9954011090573013,-0.004609498375762976,2020,2,1.0112905605982199
186,8053.7,8077.68,8094.93,8035.01,2715.55,2020-01-08 18:00:00,2020/1/8,0.9970313258262272,-0.0029730894274126183,2020,2,1.0112905605982199
187,7963.35,8053.7,8069.73,7963.05,3413.94,2020-01-08 19:00:00,2020/1/8,0.9887815538199834,-0.011281847570050246,2020,2,1.0112905605982199
188,8046.03,7963.35,8060.86,7870.0,7871.33,2020-01-08 20:00:00,2020/1/8,1.0103825651264857,0.010329036488092226,2020,2,1.0112905605982199
189,8016.06,8046.03,8048.66,7957.55,2837.66,2020-01-08 21:00:00,2020/1/8,0.9962751816734465,-0.0037317727369844175,2020,2,1.0112905605982199
190,8076.13,8016.06,8080.0,7988.58,1917.76,2020-01-08 22:00:00,2020/1/8,1.0074937063844331,0.007465768054359249,2020,2,1.0112905605982199
191,8055.98,8076.13,8125.57,8023.55,2414.51,2020-01-08 23:00:00,2020/1/8,0.9975049931093233,-0.0024981246072648877,2020,2,1.0112905605982199
192,7956.55,8055.98,8055.98,7928.0,3152.16,2020-01-09 00:00:00,2020/1/9,0.9876576158332072,-0.012419183972999388,2020,2,1.0056819187725698
193,8004.8,7956.55,8037.37,7950.0,2216.31,2020-01-09 01:00:00,2020/1/9,1.0060641861108144,0.0060458729332720385,2020,2,1.0056819187725698
194,7982.75,8004.8,8026.01,7980.0,1474.94,2020-01-09 02:00:00,2020/1/9,0.997245402758345,-0.0027583981261788725,2020,2,1.0056819187725698
195,7954.72,7982.75,7993.46,7935.56,2234.17,2020-01-09 03:00:00,2020/1/9,0.996488678713476,-0.003517500444024544,2020,2,1.0056819187725698
196,7966.85,7954.72,7978.31,7928.0,1882.76,2020-01-09 04:00:00,2020/1/9,1.0015248808254722,0.0015237193752717618,2020,2,1.0056819187725698
197,7941.83,7966.85,7966.85,7925.68,1314.56,2020-01-09 05:00:00,2020/1/9,0.9968594864971726,-0.0031454552645166388,2020,2,1.0056819187725698
198,7908.48,7941.83,7951.68,7896.0,1910.28,2020-01-09 06:00:00,2020/1/9,0.9958007159558943,-0.004208125798721422,2020,2,1.0056819187725698
199,7949.84,7908.48,7976.67,7903.4,2252.22,2020-01-09 07:00:00,2020/1/9,1.0052298292465809,0.005216201183916791,2020,2,1.0056819187725698
200,7933.1,7949.84,7955.83,7909.3,1542.43,2020-01-09 08:00:00,2020/1/9,0.9978942972437181,-0.002107922865471624,2020,2,1.0056819187725698
201,7872.35,7933.1,7933.1,7864.24,3155.85,2020-01-09 09:00:00,2020/1/9,0.9923422117457236,-0.007687259668390883,2020,2,1.0056819187725698
202,7896.38,7872.35,7934.78,7852.01,2662.55,2020-01-09 10:00:00,2020/1/9,1.0030524557470133,0.0030478064627231876,2020,2,1.0056819187725698
203,7878.56,7896.38,7901.99,7855.0,1770.85,2020-01-09 11:00:00,2020/1/9,0.9977432697007996,-0.002259280552567157,2020,2,1.0056819187725698
204,7900.91,7878.56,7917.68,7871.0,1945.85,2020-01-09 12:00:00,2020/1/9,1.002836812818586,0.0028327966587052464,2020,2,1.0056819187725698
205,7897.52,7900.91,7945.0,7891.43,2623.62,2020-01-09 13:00:00,2020/1/9,0.9995709354998349,-0.00042915657467597275,2020,2,1.0056819187725698
206,7885.5,7897.52,7919.59,7875.55,1752.41,2020-01-09 14:00:00,2020/1/9,0.9984780032212643,-0.0015231561923981338,2020,2,1.0056819187725698
207,7907.05,7885.5,7930.0,7882.75,1447.31,2020-01-09 15:00:00,2020/1/9,1.0027328641176845,0.0027291366341346186,2020,2,1.0056819187725698
208,7818.15,7907.05,7920.01,7805.01,3923.58,2020-01-09 16:00:00,2020/1/9,0.9887568688701854,-0.011306812900196112,2020,2,1.0056819187725698
209,7798.6,7818.15,7846.0,7778.0,3623.81,2020-01-09 17:00:00,2020/1/9,0.9974994084278251,-0.0025037232731062765,2020,2,1.0056819187725698
210,7810.64,7798.6,7832.13,7788.68,1417.51,2020-01-09 18:00:00,2020/1/9,1.0015438668478958,0.001542676310670193,2020,2,1.0056819187725698
211,7917.54,7810.64,7957.48,7810.3,3142.68,2020-01-09 19:00:00,2020/1/9,1.0136864584720329,0.013593644800697224,2020,2,1.0056819187725698
212,7818.3,7917.54,8000.0,7805.0,5977.39,2020-01-09 20:00:00,2020/1/9,0.9874658037723839,-0.012613411897717742,2020,2,1.0056819187725698
213,7789.96,7818.3,7854.14,7750.0,4096.03,2020-01-09 21:00:00,2020/1/9,0.9963751710729953,-0.003631414538673395,2020,2,1.0056819187725698
214,7811.31,7789.96,7873.12,7788.78,1686.46,2020-01-09 22:00:00,2020/1/9,1.002740707269357,0.0027369583793667796,2020,2,1.0056819187725698
215,7817.76,7811.31,7835.0,7790.01,1292.89,2020-01-09 23:00:00,2020/1/9,1.0008257257745499,0.0008253850505726361,2020,2,1.0056819187725698
216,7820.01,7817.76,7854.06,7811.05,1189.42,2020-01-10 00:00:00,2020/1/10,1.0002878062258242,0.00028776481755728563,2020,2,1.00168106193306
217,7804.99,7820.01,7841.57,7786.12,1166.57,2020-01-10 01:00:00,2020/1/10,0.9980792863436235,-0.0019225605921868445,2020,2,1.00168106193306
218,7803.68,7804.99,7825.0,7793.34,933.79,2020-01-10 02:00:00,2020/1/10,0.9998321586574743,-0.0001678554294600755,2020,2,1.00168106193306
219,7818.02,7803.68,7825.0,7770.0,1296.58,2020-01-10 03:00:00,2020/1/10,1.0018375945707667,0.0018359082593851755,2020,2,1.00168106193306
220,7795.3,7818.02,7819.84,7768.4,1572.31,2020-01-10 04:00:00,2020/1/10,0.9970938933387226,-0.0029103375882456985,2020,2,1.00168106193306
221,7748.86,7795.3,7797.95,7735.0,1966.08,2020-01-10 05:00:00,2020/1/10,0.9940425641091426,-0.005975252207002649,2020,2,1.00168106193306
222,7748.64,7748.86,7786.13,7711.76,2723.97,2020-01-10 06:00:00,2020/1/10,0.9999716087269612,-2.8391676078595698e-05,2020,2,1.00168106193306
223,7752.98,7748.64,7757.38,7725.77,1700.08,2020-01-10 07:00:00,2020/1/10,1.0005600982882157,0.0005599414917143541,2020,2,1.00168106193306
224,7706.53,7752.98,7754.36,7680.0,3774.01,2020-01-10 08:00:00,2020/1/10,0.9940087553431068,-0.006009264172094509,2020,2,1.00168106193306
225,7716.47,7706.53,7750.0,7691.91,2648.36,2020-01-10 09:00:00,2020/1/10,1.0012898152605647,0.0012889841634259372,2020,2,1.00168106193306
226,7771.87,7716.47,7788.0,7672.0,3383.84,2020-01-10 10:00:00,2020/1/10,1.007179448633896,0.007153799085791785,2020,2,1.00168106193306
227,7841.69,7771.87,7854.44,7766.93,4764.31,2020-01-10 11:00:00,2020/1/10,1.0089836808901846,0.008943567692794271,2020,2,1.00168106193306
228,7893.98,7841.69,7899.98,7811.0,3841.47,2020-01-10 12:00:00,2020/1/10,1.0066682054506109,0.006646071310822332,2020,2,1.00168106193306
229,7870.4,7893.98,7944.0,7862.31,3813.88,2020-01-10 13:00:00,2020/1/10,0.9970129136379874,-0.00299155660870776,2020,2,1.00168106193306
230,7978.65,7870.4,7982.85,7850.01,3898.8,2020-01-10 14:00:00,2020/1/10,1.013754065867046,0.013660337159093594,2020,2,1.00168106193306
231,8066.6,7978.65,8086.85,7945.44,6527.99,2020-01-10 15:00:00,2020/1/10,1.0110231680798132,0.010962855779538455,2020,2,1.00168106193306
232,7952.65,8066.6,8140.11,7928.94,7201.41,2020-01-10 16:00:00,2020/1/10,0.9858738501971089,-0.014226873541209472,2020,2,1.00168106193306
233,7966.3,7952.65,7979.0,7909.98,3190.56,2020-01-10 17:00:00,2020/1/10,1.0017164089957435,0.00171493764920424,2020,2,1.00168106193306
234,8022.16,7966.3,8113.53,7966.3,5523.47,2020-01-10 18:00:00,2020/1/10,1.0070120382109637,0.006987568194229359,2020,2,1.00168106193306
235,8059.49,8022.16,8122.0,7964.01,4703.74,2020-01-10 19:00:00,2020/1/10,1.0046533601922674,0.004642566782524498,2020,2,1.00168106193306
236,8073.16,8059.49,8100.0,8039.27,2350.53,2020-01-10 20:00:00,2020/1/10,1.0016961371004864,0.0016947002844165434,2020,2,1.00168106193306
237,8049.99,8073.16,8135.21,8006.65,2656.01,2020-01-10 21:00:00,2020/1/10,0.9971299961848892,-0.0028741301730600467,2020,2,1.00168106193306
238,8090.13,8049.99,8101.86,7981.59,1786.34,2020-01-10 22:00:00,2020/1/10,1.0049863415979399,0.004973950968876999,2020,2,1.00168106193306
239,8197.02,8090.13,8199.0,8064.64,2191.92,2020-01-10 23:00:00,2020/1/10,1.0132123958453079,0.013125873422407303,2020,2,1.00168106193306
240,8168.92,8197.02,8200.0,8119.75,2716.83,2020-01-11 00:00:00,2020/1/11,0.9965719249190559,-0.0034339643935135324,2020,2,1.00367532919764
241,8204.86,8168.92,8253.26,8165.16,2813.18,2020-01-11 01:00:00,2020/1/11,1.0043996023954207,0.004389952438431485,2020,2,1.00367532919764
242,8206.19,8204.86,8217.41,8155.02,1930.33,2020-01-11 02:00:00,2020/1/11,1.0001620990486126,0.00016208591198146446,2020,2,1.00367532919764
243,8158.49,8206.19,8207.81,8125.09,1591.23,2020-01-11 03:00:00,2020/1/11,0.9941873146978073,-0.005829644709133939,2020,2,1.00367532919764
244,8117.82,8158.49,8179.94,8101.0,1341.45,2020-01-11 04:00:00,2020/1/11,0.9950150089048341,-0.004997457610845183,2020,2,1.00367532919764
245,8083.41,8117.82,8118.4,8044.65,2119.71,2020-01-11 05:00:00,2020/1/11,0.9957611772618757,-0.00424783201539323,2020,2,1.00367532919764
246,8124.99,8083.41,8128.98,8055.71,1635.39,2020-01-11 06:00:00,2020/1/11,1.0051438687385645,0.005130684239325955,2020,2,1.00367532919764
247,8074.18,8124.99,8150.0,8061.71,1848.94,2020-01-11 07:00:00,2020/1/11,0.9937464538417894,-0.006273181481054806,2020,2,1.00367532919764
248,8052.96,8074.18,8096.87,8037.0,2262.16,2020-01-11 08:00:00,2020/1/11,0.9973718693415307,-0.0026315902566951786,2020,2,1.00367532919764
249,8114.22,8052.96,8129.97,8050.83,1523.79,2020-01-11 09:00:00,2020/1/11,1.0076071407283782,0.007578352339386378,2020,2,1.00367532919764
250,8054.03,8114.22,8117.03,8042.89,1356.81,2020-01-11 10:00:00,2020/1/11,0.9925821582357884,-0.007445490767910421,2020,2,1.00367532919764
251,8045.95,8054.03,8074.26,8010.0,1937.16,2020-01-11 11:00:00,2020/1/11,0.9989967755272826,-0.0010037280392103775,2020,2,1.00367532919764
252,8061.95,8045.95,8068.0,8018.41,1675.76,2020-01-11 12:00:00,2020/1/11,1.0019885781045121,0.001986603500409579,2020,2,1.00367532919764
253,8090.02,8061.95,8102.56,8045.01,1788.15,2020-01-11 13:00:00,2020/1/11,1.0034817879049114,0.0034757405144925464,2020,2,1.00367532919764
254,8053.75,8090.02,8135.0,8050.0,1894.94,2020-01-11 14:00:00,2020/1/11,0.9955166983517963,-0.004493381784515681,2020,2,1.00367532919764
255,8099.73,8053.75,8106.65,8053.08,1356.76,2020-01-11 15:00:00,2020/1/11,1.005709141704175,0.005692906318776666,2020,2,1.00367532919764
256,8169.46,8099.73,8180.7,8070.0,3640.84,2020-01-11 16:00:00,2020/1/11,1.0086089289396067,0.008572083426781637,2020,2,1.00367532919764
257,8160.56,8169.46,8221.54,8150.0,2948.24,2020-01-11 17:00:00,2020/1/11,0.9989105767088645,-0.0010900171440330815,2020,2,1.00367532919764
258,8169.14,8160.56,8189.0,8136.68,1478.23,2020-01-11 18:00:00,2020/1/11,1.0010513984334408,0.0010508461012214843,2020,2,1.00367532919764
259,8151.78,8169.14,8179.96,8137.27,1199.17,2020-01-11 19:00:00,2020/1/11,0.9978749293071241,-0.0021273318595948104,2020,2,1.00367532919764
260,8161.81,8151.78,8189.49,8140.98,1079.13,2020-01-11 20:00:00,2020/1/11,1.0012304061198904,0.0012296497906117286,2020,2,1.00367532919764
261,8105.0,8161.81,8286.34,8060.25,3846.42,2020-01-11 21:00:00,2020/1/11,0.9930395341229458,-0.006984802916839244,2020,2,1.00367532919764
262,8082.57,8105.0,8139.69,8030.0,3358.47,2020-01-11 22:00:00,2020/1/11,0.9972325724861196,-0.0027712639210231817,2020,2,1.00367532919764
263,8020.01,8082.57,8082.58,8003.16,2802.26,2020-01-11 23:00:00,2020/1/11,0.9922598876347499,-0.007770222506177419,2020,2,1.00367532919764
264,8060.89,8020.01,8080.0,7960.0,3596.43,2020-01-12 00:00:00,2020/1/12,1.0050972505021813,0.005084303498284151,2020,2,1.00510496534364
265,8065.53,8060.89,8089.97,8036.13,992.3,2020-01-12 01:00:00,2020/1/12,1.0005756188212467,0.0005754532162801713,2020,2,1.00510496534364
266,8095.0,8065.53,8108.0,8052.88,1161.97,2020-01-12 02:00:00,2020/1/12,1.003653820641669,0.0036471616545952117,2020,2,1.00510496534364
267,8091.33,8095.0,8110.92,8065.62,907.95,2020-01-12 03:00:00,2020/1/12,0.9995466337245213,-0.0004534690770408696,2020,2,1.00510496534364
268,8073.79,8091.33,8105.0,8071.2,674.49,2020-01-12 04:00:00,2020/1/12,0.9978322476032988,-0.002170105372989544,2020,2,1.00510496534364
269,8106.05,8073.79,8110.92,8070.98,953.63,2020-01-12 05:00:00,2020/1/12,1.0039956451678829,0.0039876837779421696,2020,2,1.00510496534364
270,8083.84,8106.05,8153.84,8080.01,2309.82,2020-01-12 06:00:00,2020/1/12,0.9972600711814016,-0.002743689294091357,2020,2,1.00510496534364
271,8097.51,8083.84,8110.0,8080.45,822.73,2020-01-12 07:00:00,2020/1/12,1.0016910280262845,0.0016895998482244076,2020,2,1.00510496534364
272,8140.59,8097.51,8144.72,8080.01,1453.67,2020-01-12 08:00:00,2020/1/12,1.0053201539732584,0.0053060519486250474,2020,2,1.00510496534364
273,8137.5,8140.59,8164.08,8118.0,1612.83,2020-01-12 09:00:00,2020/1/12,0.9996204206329025,-0.00037965142558068674,2020,2,1.00510496534364
274,8122.12,8137.5,8140.87,8095.72,1332.97,2020-01-12 10:00:00,2020/1/12,0.9981099846390169,-0.0018918036936882562,2020,2,1.00510496534364
275,8114.08,8122.12,8130.5,8103.17,807.32,2020-01-12 11:00:00,2020/1/12,0.9990101106607634,-0.0009903796032533574,2020,2,1.00510496534364
276,8132.19,8114.08,8155.77,8113.11,1651.78,2020-01-12 12:00:00,2020/1/12,1.002231922781141,0.00222943574139009,2020,2,1.00510496534364
277,8165.0,8132.19,8170.1,8122.09,1389.6,2020-01-12 13:00:00,2020/1/12,1.0040345835500646,0.0040264664432922434,2020,2,1.00510496534364
278,8137.17,8165.0,8185.0,8127.79,1879.64,2020-01-12 14:00:00,2020/1/12,0.9965915492957746,-0.003414272705427458,2020,2,1.00510496534364
279,8152.7,8137.17,8171.0,8137.17,1163.38,2020-01-12 15:00:00,2020/1/12,1.00190852593715,0.0019067070154621308,2020,2,1.00510496534364
280,8101.98,8152.7,8175.0,8100.0,1756.04,2020-01-12 16:00:00,2020/1/12,0.9937787481447864,-0.006240684481300974,2020,2,1.00510496534364
281,8101.47,8101.98,8197.0,8072.0,3927.1,2020-01-12 17:00:00,2020/1/12,0.9999370524242223,-6.294955705953185e-05,2020,2,1.00510496534364
282,8119.31,8101.47,8129.68,8085.0,1470.05,2020-01-12 18:00:00,2020/1/12,1.002202069500967,0.002199648499414487,2020,2,1.00510496534364
283,8132.01,8119.31,8160.42,8119.31,1460.38,2020-01-12 19:00:00,2020/1/12,1.0015641723249882,0.001562950281615364,2020,2,1.00510496534364
284,8138.74,8132.01,8152.56,8128.58,775.07,2020-01-12 20:00:00,2020/1/12,1.0008275936699536,0.0008272514031378279,2020,2,1.00510496534364
285,8102.32,8138.74,8145.98,8091.22,653.82,2020-01-12 21:00:00,2020/1/12,0.9955251058517658,-0.004484936457097901,2020,2,1.00510496534364
286,8159.3,8102.32,8168.78,8100.44,1137.72,2020-01-12 22:00:00,2020/1/12,1.0070325536389577,0.007007940561432846,2020,2,1.00510496534364
287,8184.98,8159.3,8185.0,8134.51,1301.3,2020-01-12 23:00:00,2020/1/12,1.0031473288149717,0.0031423863433105523,2020,2,1.00510496534364
288,8152.73,8184.98,8196.0,8142.11,1439.22,2020-01-13 00:00:00,2020/1/13,0.9960598559801002,-0.00394792683769064,2020,3,1.0063253853779
289,8155.98,8152.73,8163.13,8138.0,921.09,2020-01-13 01:00:00,2020/1/13,1.0003986394741393,0.0003985600385342237,2020,3,1.0063253853779
290,8113.12,8155.98,8159.52,8109.7,992.31,2020-01-13 02:00:00,2020/1/13,0.9947449601396767,-0.005268896147167835,2020,3,1.0063253853779
291,8105.77,8113.12,8124.9,8086.39,1359.43,2020-01-13 03:00:00,2020/1/13,0.9990940599917172,-0.0009063506199438689,2020,3,1.0063253853779
292,8118.33,8105.77,8126.31,8090.25,1073.94,2020-01-13 04:00:00,2020/1/13,1.001549513494708,0.001548314237356767,2020,3,1.0063253853779
293,8096.23,8118.33,8118.33,8077.65,956.04,2020-01-13 05:00:00,2020/1/13,0.9972777652546767,-0.0027259467645164843,2020,3,1.0063253853779
294,8063.11,8096.23,8115.0,8057.59,1458.49,2020-01-13 06:00:00,2020/1/13,0.9959092071247976,-0.004099183057860025,2020,3,1.0063253853779
295,8075.26,8063.11,8094.05,8060.0,1544.27,2020-01-13 07:00:00,2020/1/13,1.0015068627365868,0.0015057285581579042,2020,3,1.0063253853779
296,8129.99,8075.26,8134.6,8065.0,1712.44,2020-01-13 08:00:00,2020/1/13,1.0067774907557157,0.0067546268138766455,2020,3,1.0063253853779
297,8113.69,8129.99,8132.5,8086.01,1394.94,2020-01-13 09:00:00,2020/1/13,0.9979950774847202,-0.0020069350628772226,2020,3,1.0063253853779
298,8125.69,8113.69,8129.0,8093.08,1459.23,2020-01-13 10:00:00,2020/1/13,1.001478981819616,0.0014778892031784366,2020,3,1.0063253853779
299,8075.01,8125.69,8131.56,8075.0,1362.25,2020-01-13 11:00:00,2020/1/13,0.9937629912044393,-0.006256540188917505,2020,3,1.0063253853779
300,8092.85,8075.01,8096.11,8055.89,1648.85,2020-01-13 12:00:00,2020/1/13,1.0022092851897397,0.0022068483077331293,2020,3,1.0063253853779
301,8086.78,8092.85,8114.48,8077.64,1063.0,2020-01-13 13:00:00,2020/1/13,0.9992499552073744,-0.0007503262169504748,2020,3,1.0063253853779
302,8090.0,8086.78,8096.76,8071.56,1075.22,2020-01-13 14:00:00,2020/1/13,1.0003981807344828,0.00039810148157146737,2020,3,1.0063253853779
303,8084.89,8090.0,8103.18,8073.0,868.73,2020-01-13 15:00:00,2020/1/13,0.9993683559950557,-0.0006318435760618255,2020,3,1.0063253853779
304,8109.96,8084.89,8110.0,8071.12,1046.61,2020-01-13 16:00:00,2020/1/13,1.0031008461463298,0.003096048438329133,2020,3,1.0063253853779
305,8098.22,8109.96,8129.45,8090.5,1318.6,2020-01-13 17:00:00,2020/1/13,0.9985523972991236,-0.0014486514899416467,2020,3,1.0063253853779
306,8107.93,8098.22,8109.71,8088.0,620.89,2020-01-13 18:00:00,2020/1/13,1.001199028922405,0.0011983106613132563,2020,3,1.0063253853779
307,8111.83,8107.93,8121.84,8103.17,858.52,2020-01-13 19:00:00,2020/1/13,1.0004810105661988,0.00048089491770030805,2020,3,1.0063253853779
308,8156.84,8111.83,8160.0,8104.93,1527.43,2020-01-13 20:00:00,2020/1/13,1.0055486863013647,0.00553334904977171,2020,3,1.0063253853779
309,8136.0,8156.84,8158.88,8119.66,1095.52,2020-01-13 21:00:00,2020/1/13,0.9974450890295752,-0.0025581803252524523,2020,3,1.0063253853779
310,8116.72,8136.0,8141.01,8101.0,1344.74,2020-01-13 22:00:00,2020/1/13,0.997630285152409,-0.0023725270654685023,2020,3,1.0063253853779
311,8110.34,8116.72,8137.94,8101.76,739.7,2020-01-13 23:00:00,2020/1/13,0.9992139682039051,-0.0007863408810648584,2020,3,1.0063253853779
312,8270.0,8110.34,8315.0,8105.54,5301.54,2020-01-14 00:00:00,2020/1/14,1.019685981105601,0.01949471823587445,2020,3,1.02284996740798
313,8431.83,8270.0,8488.11,8268.57,9156.14,2020-01-14 01:00:00,2020/1/14,1.0195683192261185,0.019379321269842396,2020,3,1.02284996740798
314,8431.14,8431.83,8434.33,8375.0,4123.85,2020-01-14 02:00:00,2020/1/14,0.9999181672306011,-8.183611788263397e-05,2020,3,1.02284996740798
315,8461.84,8431.14,8473.18,8378.0,3538.79,2020-01-14 03:00:00,2020/1/14,1.0036412632218183,0.003634649871996096,2020,3,1.02284996740798
316,8524.0,8461.84,8573.0,8461.83,6393.72,2020-01-14 04:00:00,2020/1/14,1.0073459200363042,0.007319070176814998,2020,3,1.02284996740798
317,8477.37,8524.0,8543.29,8453.35,3049.15,2020-01-14 05:00:00,2020/1/14,0.9945295635851714,-0.005485454045817017,2020,3,1.02284996740798
318,8509.54,8477.37,8513.32,8465.29,2400.24,2020-01-14 06:00:00,2020/1/14,1.003794809003264,0.0037876268797021593,2020,3,1.02284996740798
319,8509.99,8509.54,8542.43,8492.26,2024.88,2020-01-14 07:00:00,2020/1/14,1.0000528818243992,5.288042620483678e-05,2020,3,1.02284996740798
320,8511.79,8509.99,8535.91,8500.0,1683.06,2020-01-14 08:00:00,2020/1/14,1.00021151611224,0.0002114937458609933,2020,3,1.02284996740798
321,8504.73,8511.79,8561.0,8482.0,2965.37,2020-01-14 09:00:00,2020/1/14,0.9991705622436642,-0.000829781930158636,2020,3,1.02284996740798
322,8518.12,8504.73,8530.0,8470.0,2898.66,2020-01-14 10:00:00,2020/1/14,1.0015744180003365,0.0015731799036674038,2020,3,1.02284996740798
323,8526.87,8518.12,8530.0,8504.6,1738.78,2020-01-14 11:00:00,2020/1/14,1.001027221969167,0.0010266947377049033,2020,3,1.02284996740798
324,8499.99,8526.87,8625.37,8480.0,6834.88,2020-01-14 12:00:00,2020/1/14,0.996847612312607,-0.003157366928544757,2020,3,1.02284996740798
325,8587.4,8499.99,8588.88,8498.73,3503.88,2020-01-14 13:00:00,2020/1/14,1.0102835415100488,0.010231025623070121,2020,3,1.02284996740798
326,8690.0,8587.4,8740.0,8562.0,8900.72,2020-01-14 14:00:00,2020/1/14,1.011947737382677,0.011876926629240187,2020,3,1.02284996740798
327,8675.48,8690.0,8760.0,8633.0,5640.29,2020-01-14 15:00:00,2020/1/14,0.9983291139240505,-0.001672283563000237,2020,3,1.02284996740798
